,tweet_id,favorite_count,display_text_range,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,Dog_stage
306,834209720923721728,20186,"[0, 102]",0,0,2017-02-22 01:14:30 +0000, http://twitter.com/download/iphone       ,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,0,0,,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,    
307,834167344700198914,15552,"[0, 135]",0,0,2017-02-21 22:26:07 +0000, http://twitter.com/download/iphone       ,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,0,0,,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11,10,Sunshine,    
308,834089966724603904,9862,"[0, 52]",0,0,2017-02-21 17:18:39 +0000, http://twitter.com/download/iphone       ,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0,0,0,,https://twitter.com/stevekopack/status/834086676934836224,10,10,None,doggo   
309,834086379323871233,12844,"[0, 95]",0,0,2017-02-21 17:04:24 +0000, http://twitter.com/download/iphone       ,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,0,0,,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12,10,Lipton,    
310,833863086058651648,13211,"[0, 102]",0,0,2017-02-21 02:17:06 +0000, http://twitter.com/download/iphone       ,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,0,0,,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,    
311,833826103416520705,17779,"[0, 139]",0,0,2017-02-20 23:50:09 +0000, http://twitter.com/download/iphone       ,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,0,0,,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,    
312,833732339549220864,0,"[0, 139]",0,0,2017-02-20 17:37:34 +0000, http://twitter.com/download/iphone       ,"RT @rolltidered: This is Gabby. Now requests to be referred to as a guide dog, thanks to @dog_rates and @ShopWeRateDogs. 12/10 in my book.…",-2147483648,44667502,2017-02-17 03:39:51+00:00,https://twitter.com/rolltidered/status/832434358292209665/photo/1,12,10,Gabby,    
313,833722901757046785,20496,"[0, 140]",0,0,2017-02-20 17:00:04 +0000, http://twitter.com/download/iphone       ,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,0,0,,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,Bronte,    
314,833479644947025920,14629,"[0, 62]",0,0,2017-02-20 00:53:27 +0000, http://twitter.com/download/iphone       ,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,0,0,,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,Poppy,    
315,833124694597443584,19861,"[0, 118]",0,0,2017-02-19 01:23:00 +0000, http://twitter.com/download/iphone       ,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,0,0,,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12,10,Gidget,  pupper 
316,832998151111966721,13030,"[0, 140]",0,0,2017-02-18 17:00:10 +0000, http://twitter.com/download/iphone       ,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",0,0,,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,Rhino,doggo   
317,832769181346996225,0,"[0, 95]",0,0,2017-02-18 01:50:19 +0000, http://twitter.com/download/iphone       ,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,-2147483648,487197737,2017-02-18 01:39:12+00:00,"https://twitter.com/EmilieGambril/status/832766382198566913/photo/1,https://twitter.com/EmilieGambril/status/832766382198566913/photo/1,https://twitter.com/EmilieGambril/status/832766382198566913/photo/1,https://twitter.com/EmilieGambril/status/832766382198566913/photo/1",12,10,None,    
318,832757312314028032,16607,"[0, 135]",0,0,2017-02-18 01:03:09 +0000, http://twitter.com/download/iphone       ,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,0,0,,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,Willow,    
319,832682457690300417,11677,"[0, 42]",0,0,2017-02-17 20:05:43 +0000, http://twitter.com/download/iphone       ,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,0,0,,https://twitter.com/telegraph/status/832268302944579584,13,10,None,    
320,832645525019123713,2884,"[0, 103]",0,0,2017-02-17 17:38:57 +0000, http://twitter.com    itter Web Client</a>,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",0,0,,http://us.blastingnews.com/news/2017/02/jfk-announces-its-first-ever-ark-oasis-animal-terminal-001480161.html?sbdht=_pM1QUzk3wsdTxcmMoRPV7FWYYlsNKcFRcYSY7OmeHnOXA4NtUM6PLQ2_,10,10,not,    
321,832636094638288896,15608,"[0, 93]",0,0,2017-02-17 17:01:29 +0000, http://twitter.com/download/iphone       ,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,0,0,,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,    
322,832397543355072512,11784,"[0, 129]",0,0,2017-02-17 01:13:34 +0000, http://twitter.com/download/iphone       ,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,0,0,,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12,10,Eevee,    
323,832369877331693569,16885,"[0, 112]",0,0,2017-02-16 23:23:38 +0000, http://twitter.com/download/iphone       ,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,0,0,,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,    
324,832273440279240704,11150,"[0, 130]",0,0,2017-02-16 17:00:25 +0000, http://twitter.com/download/iphone       ,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,0,0,,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,Smiley,doggo   
325,832215909146226688,0,"[0, 140]",0,0,2017-02-16 13:11:49 +0000, http://twitter.com/download/iphone       ,"RT @dog_rates: This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wu…",-2147483648,-2147483648,2016-10-13 23:23:56+00:00,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,    
326,832215726631055365,0,"[0, 106]",0,0,2017-02-16 13:11:05 +0000, http://twitter.com/download/iphone       ,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,-2147483648,-2147483648,2016-11-01 03:00:09+00:00,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,    
327,832040443403784192,0,"[0, 139]",0,0,2017-02-16 01:34:34 +0000, http://twitter.com/download/iphone       ,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,-2147483648,-2147483648,2016-08-28 16:51:16+00:00,"https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1",12,10,Klein,    
328,832032802820481025,17580,"[0, 139]",0,0,2017-02-16 01:04:13 +0000, http://twitter.com/download/iphone       ,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",0,0,,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,doggo   
329,831939777352105988,23594,"[0, 140]",0,0,2017-02-15 18:54:34 +0000, http://twitter.com/download/iphone       ,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,0,0,,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,Emanuel,doggo   
330,831926988323639298,330,"[5, 22]",-2147483648,20683724,2017-02-15 18:03:45 +0000, http://twitter.com/download/iphone       ,@UNC can confirm 12/10,0,0,,,12,10,None,    
331,831911600680497154,27135,"[0, 139]",0,0,2017-02-15 17:02:36 +0000, http://twitter.com/download/iphone       ,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,0,0,,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,    
332,831670449226514432,10261,"[0, 60]",0,0,2017-02-15 01:04:21 +0000, http://twitter.com/download/iphone       ,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,0,0,,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,    
333,831650051525054464,7004,"[0, 138]",0,0,2017-02-14 23:43:18 +0000, http://twitter.com/download/iphone       ,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",0,0,,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,None,    
334,831552930092285952,8835,"[0, 117]",0,0,2017-02-14 17:17:22 +0000, http://twitter.com/download/iphone       ,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,0,0,,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,    
335,831322785565769729,9139,"[0, 116]",0,0,2017-02-14 02:02:51 +0000, http://twitter.com/download/iphone       ,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,0,0,,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,doggo   
336,831315979191906304,6442,"[0, 134]",0,0,2017-02-14 01:35:49 +0000, http://twitter.com    itter Web Client</a>,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,0,0,,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,None,  pupper 
337,831309418084069378,11595,"[0, 138]",0,0,2017-02-14 01:09:44 +0000, http://twitter.com/download/iphone       ,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,0,0,,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,    
338,831262627380748289,11725,"[0, 116]",0,0,2017-02-13 22:03:49 +0000, http://twitter.com/download/iphone       ,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,0,0,,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,Tucker,    
339,830956169170665475,7875,"[0, 60]",0,0,2017-02-13 01:46:03 +0000, http://twitter.com/download/iphone       ,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,0,0,,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,    
340,830583320585068544,65760,"[0, 94]",0,0,2017-02-12 01:04:29 +0000, http://twitter.com/download/iphone       ,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,0,0,,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,Lilly,    
341,830173239259324417,0,"[0, 140]",0,0,2017-02-10 21:54:58 +0000, http://twitter.com/download/iphone       ,RT @dog_rates: This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionate…,-2147483648,-2147483648,2016-12-15 02:14:29+00:00,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,    
342,830097400375152640,9639,"[0, 140]",0,0,2017-02-10 16:53:37 +0000, http://twitter.com/download/iphone       ,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",0,0,,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,    
343,829878982036299777,0,"[0, 112]",0,0,2017-02-10 02:25:42 +0000, http://twitter.com/download/iphone       ,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,-2147483648,-2147483648,2017-02-02 01:01:21+00:00,"https://twitter.com/dog_rates/status/826958653328592898/photo/1,https://twitter.com/dog_rates/status/826958653328592898/photo/1",12,10,Loki,doggo   
344,829861396166877184,12073,"[0, 113]",0,0,2017-02-10 01:15:49 +0000, http://twitter.com/download/iphone       ,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,0,0,,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,    
345,829501995190984704,31261,"[0, 127]",0,0,2017-02-09 01:27:41 +0000, http://twitter.com/download/iphone       ,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,0,0,,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,    
346,829449946868879360,10315,"[0, 120]",0,0,2017-02-08 22:00:52 +0000, http://twitter.com/download/iphone       ,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,0,0,,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,None,doggo   
347,829141528400556032,24044,"[0, 114]",0,0,2017-02-08 01:35:19 +0000, http://twitter.com/download/iphone       ,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,0,0,,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,Malcolm,    
348,829011960981237760,52500,"[0, 127]",0,0,2017-02-07 17:00:28 +0000, http://twitter.com/download/iphone       ,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,0,0,,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,Dexter,    
349,828801551087042563,0,"[0, 140]",0,0,2017-02-07 03:04:22 +0000, http://twitter.com/download/iphone       ,"RT @dog_rates: This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https…",-2147483648,-2147483648,2016-12-17 22:43:27+00:00,https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,    
350,828770345708580865,25235,"[0, 137]",0,0,2017-02-07 01:00:22 +0000, http://twitter.com/download/iphone       ,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,0,0,,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,    
351,828708714936930305,35974,"[0, 133]",0,0,2017-02-06 20:55:28 +0000, http://twitter.com/download/iphone       ,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,0,0,,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,Fiona,    
352,828650029636317184,9375,"[0, 80]",0,0,2017-02-06 17:02:17 +0000, http://twitter.com/download/iphone       ,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",0,0,,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,one,    
353,828409743546925057,6264,"[0, 70]",0,0,2017-02-06 01:07:28 +0000, http://twitter.com/download/iphone       ,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,0,0,,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,    
354,828408677031882754,7581,"[0, 131]",0,0,2017-02-06 01:03:14 +0000, http://twitter.com/download/iphone       ,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,0,0,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,    
355,828381636999917570,12423,"[0, 122]",0,0,2017-02-05 23:15:47 +0000, http://twitter.com/download/iphone       ,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,0,0,,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,doggo   
356,828376505180889089,7283,"[0, 112]",0,0,2017-02-05 22:55:23 +0000, http://twitter.com/download/iphone       ,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",0,0,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,    
357,828372645993398273,12416,"[0, 123]",0,0,2017-02-05 22:40:03 +0000, http://twitter.com/download/iphone       ,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,0,0,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,    
358,828361771580813312,2156,"[0, 57]",0,0,2017-02-05 21:56:51 +0000, http://twitter.com    itter Web Client</a>,Beebop and Doobert should start a band 12/10 would listen,0,0,,,12,10,None,    
359,828046555563323392,11594,"[0, 123]",0,0,2017-02-05 01:04:17 +0000, http://twitter.com/download/iphone       ,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,0,0,,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,    
360,828011680017821696,10228,"[0, 124]",0,0,2017-02-04 22:45:42 +0000, http://twitter.com/download/iphone       ,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,0,0,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,    
361,827933404142436356,19820,"[0, 134]",0,0,2017-02-04 17:34:40 +0000, http://twitter.com/download/iphone       ,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,0,0,,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,  pupper 
362,827653905312006145,15297,"[0, 123]",0,0,2017-02-03 23:04:02 +0000, http://twitter.com/download/iphone       ,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,0,0,,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,    
363,827600520311402496,7373,"[0, 139]",0,0,2017-02-03 19:31:54 +0000, http://twitter.com/download/iphone       ,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,0,0,,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,    
364,827324948884643840,15622,"[0, 127]",0,0,2017-02-03 01:16:53 +0000, http://twitter.com/download/iphone       ,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",0,0,,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,    
365,827199976799354881,10449,"[0, 129]",0,0,2017-02-02 17:00:17 +0000, http://twitter.com/download/iphone       ,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,0,0,,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,Charlie,    
366,826958653328592898,21295,"[0, 73]",0,0,2017-02-02 01:01:21 +0000, http://twitter.com/download/iphone       ,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,0,0,,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggo   
367,826848821049180160,35817,"[0, 136]",0,0,2017-02-01 17:44:55 +0000, http://twitter.com/download/iphone       ,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,0,0,,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,doggo   
368,826615380357632002,0,"[0, 140]",0,0,2017-02-01 02:17:19 +0000, http://twitter.com/download/iphone       ,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/…",-2147483648,-2147483648,2016-12-17 00:38:52+00:00,https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,None,    
369,826598799820865537,5068,"[0, 69]",-2147483648,-2147483648,2017-02-01 01:11:25 +0000, http://twitter.com/download/iphone       ,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",0,0,,,7,10,None,    
370,826598365270007810,9904,"[0, 75]",0,0,2017-02-01 01:09:42 +0000, http://twitter.com/download/iphone       ,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,0,0,,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,Pawnd,    
371,826476773533745153,18170,"[0, 132]",0,0,2017-01-31 17:06:32 +0000, http://twitter.com/download/iphone       ,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,0,0,,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggo   
372,826240494070030336,13119,"[0, 114]",0,0,2017-01-31 01:27:39 +0000, http://twitter.com/download/iphone       ,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,0,0,,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,None,    
373,826204788643753985,4816,"[0, 116]",0,0,2017-01-30 23:05:46 +0000, http://twitter.com/download/iphone       ,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",0,0,,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,None,doggo   
374,826115272272650244,15445,"[0, 75]",0,0,2017-01-30 17:10:04 +0000, http://twitter.com/download/iphone       ,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,0,0,,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,    
375,825876512159186944,10355,"[0, 106]",0,0,2017-01-30 01:21:19 +0000, http://twitter.com/download/iphone       ,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,0,0,,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,    
376,825829644528148480,12594,"[0, 115]",0,0,2017-01-29 22:15:05 +0000, http://twitter.com/download/iphone       ,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,0,0,,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,    
377,825535076884762624,56231,"[0, 118]",0,0,2017-01-29 02:44:34 +0000, http://twitter.com/download/iphone       ,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,0,0,,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,None,   puppo
